410.000 km,410.000 km, ," Jarman, Gary",GBR,12.04.1964,M23,9,08.04.1996,Roodepoort (RSA)
802.000 km,830.400 km, ," Wright, Eric Frank",RSA,11.03.1955,M40,1,08.04.1996,Roodepoort (RSA)
780.000 km,783.920 km, ," Moodley, Kovalan (K.T.)",RSA,13.05.1960,M35,1,08.04.1996,Roodepoort (RSA)
703.000 km,771.087 km, ," Sydney, Colin Edward",RSA,07.10.1947,M45,1,08.04.1996,Roodepoort (RSA)
606.000 km,670.428 km, ," Archer, George",RSA,25.01.1947,M45,2,08.04.1996,Roodepoort (RSA)
555.000 km,564.196 km, ," Archer, Maurice",RSA,26.08.1957,M35,2,08.04.1996,Roodepoort (RSA)
540.000 km,563.439 km, ," Hearn, David",RSA,28.03.1954,M40,2,08.04.1996,Roodepoort (RSA)
530.000 km,553.005 km, ," van der Merwe, Gerhard",RSA,12.06.1953,M40,3,08.04.1996,Roodepoort (RSA)
514.000 km,516.583 km, ," Simon, Hylton",RSA,19.05.1960,M35,3,08.04.1996,Roodepoort (RSA)
511.771 km,511.771 km,S," Salif, Hassan",MAR,1965,M23,1,01.05.1996,"New York, NY (USA)"
505.000 km,509.073 km, ," Els, Dirk",RSA,22.02.1960,M35,4,08.04.1996,Roodepoort (RSA)
505.000 km,505.000 km, ," Geers, Robert",RSA,25.08.1966,M23,2,08.04.1996,Roodepoort (RSA)
501.000 km,574.015 km, ," Lampert, Peter",RSA,1942,M50,1,08.04.1996,Roodepoort (RSA)
450.000 km,453.629 km, ," Dean, Michael",RSA,25.11.1959,M35,5,08.04.1996,Roodepoort (RSA)
448.000 km,475.180 km, ," Machet, David",RSA,31.08.1951,M40,4,08.04.1996,Roodepoort (RSA)
422.000 km,447.603 km, ," Bishop, John",RSA,25.02.1952,M40,5,08.04.1996,Roodepoort (RSA)
419.000 km,424.003 km, ," Drew, Guy",RSA,13.12.1958,M35,6,08.04.1996,Roodepoort (RSA)
415.000 km,417.085 km, ," Kotze, Ivan",RSA,1960,M35,7,08.04.1996,Roodepoort (RSA)
408.000 km,417.007 km, ," van Rensburg, Louis",RSA,1956,M35,8,08.04.1996,Roodepoort (RSA)
403.000 km,403.081 km, ," Fourie, Tom",RSA,13.05.1963,M23,3,08.04.1996,Roodepoort (RSA)
401.000 km,443.633 km, ," Selby, Paul Graham",RSA,09.06.1946,M45,3,08.04.1996,Roodepoort (RSA)
400.000 km,406.628 km, ," Adams, Christopher",RSA,22.07.1957,M35,9,08.04.1996,Roodepoort (RSA)
730.239 km,851.889 km,ST," Careau, Michel",CAN,27.09.1940,M55,1,19.03.1996,"Nanango, QLD (AUS)"
701.673 km,841.435 km,S," Winkley, Donald Charles",USA,09.04.1938,M55,2,17.09.1996,"New York, NY (USA)"
675.924 km,810.558 km,S," Wallis, John",USA,1937,M55,3,20.09.1996,"New York, NY (USA)"
643.737 km,750.976 km,ST," LaPierre, David",CAN,18.09.1940,M55,4,19.03.1996,"Nanango, QLD (AUS)"
595.457 km,714.063 km,S," Winkley, Donald Charles",USA,09.04.1938,M55,5,01.05.1996,"New York, NY (USA)"
589.019 km,640.586 km,S," Saha, Satyajit",USA,05.03.1949,M45,1,01.05.1996,"New York, NY (USA)"
564.879 km,619.589 km,S," Gehl, Ronald",CAN,30.06.1947,M45,2,01.05.1996,"New York, NY (USA)"
542.348 km,565.889 km,S," Knauer, Gregor",USA,24.03.1954,M40,1,01.05.1996,"New York, NY (USA)"
500.505 km,553.717 km,S," Cookson, John",CAN,1946,M45,3,01.05.1996,"New York, NY (USA)"
490.849 km,543.035 km,S," Coffin, Peter",USA,1946,M45,4,01.05.1996,"New York, NY (USA)"
460.674 km,461.181 km,ST," Schulze, Eric",USA,1962,M23,1,19.03.1996,"Nanango, QLD (AUS)"
394.289 km,440.006 km,S," Moilanen, Michael",USA,1945,M50,1,01.05.1996,"New York, NY (USA)"
836.000 km,836.000 km, T," Curtis, Ian",NZL, ,#NA, ,24.11.1996,"Colac, VIC (AUS)"
816.800 km,1007.649 km, T," Audley, George",AUS,21.08.1935,M60,1,24.11.1996,"Colac, VIC (AUS)"
788.578 km,864.953 km,ST," Collins, Tony",AUS,26.06.1947,M45,1,19.03.1996,"Nanango, QLD (AUS)"
784.800 km,784.800 km, T," Lucas, Andrew",AUS,1965,M23,1,24.11.1996,"Colac, VIC (AUS)"
776.800 km,830.802 km, T," Mansell, Kevin",AUS,13.03.1951,M45,2,24.11.1996,"Colac, VIC (AUS)"
774.899 km,835.651 km,ST," Parsons, Gary",AUS,23.12.1949,M45,3,19.03.1996,"Nanango, QLD (AUS)"
763.231 km,816.290 km,ST," Mansell, Kevin",AUS,13.03.1951,M45,4,19.03.1996,"Nanango, QLD (AUS)"
762.346 km,783.903 km,ST," Gibson, Peter",AUS,19.03.1955,M40,1,19.03.1996,"Nanango, QLD (AUS)"
724.204 km,755.639 km,ST," Watts, Graham",AUS,28.08.1953,M40,2,19.03.1996,"Nanango, QLD (AUS)"
700.800 km,700.940 km, T," Gray, Peter",AUS,04.10.1964,M23,2,24.11.1996,"Colac, VIC (AUS)"
692.017 km,772.254 km,ST," Beauchamp, Bill",AUS,01.06.1945,M50,1,19.03.1996,"Nanango, QLD (AUS)"
653.600 km,735.705 km, T," Beauchamp, Bill",AUS,01.06.1945,M50,2,24.11.1996,"Colac, VIC (AUS)"
644.542 km,738.476 km,ST," Timms, John",AUS,30.09.1942,M50,3,19.03.1996,"Nanango, QLD (AUS)"
639.714 km,639.714 km,ST," Gray, Peter",AUS,04.10.1964,M23,3,19.03.1996,"Nanango, QLD (AUS)"
572.000 km,601.725 km, T," Watts, Graham",AUS,28.08.1953,M40,3,24.11.1996,"Colac, VIC (AUS)"
561.200 km,797.386 km, T," Young, Cliff",AUS,08.02.1922,M70,1,24.11.1996,"Colac, VIC (AUS)"
536.800 km,620.578 km, T," Timms, John",AUS,30.09.1942,M50,4,24.11.1996,"Colac, VIC (AUS)"
502.800 km,570.974 km, T," Scanlon, Shaun",AUS,25.08.1944,M50,5,24.11.1996,"Colac, VIC (AUS)"
495.200 km,572.486 km, T," Morris, Norm",NZL,1941,M50,6,24.11.1996,"Colac, VIC (AUS)"
485.200 km,541.457 km, T," Armistead, Peter",AUS,28.04.1946,M50,7,24.11.1996,"Colac, VIC (AUS)"
470.733 km,478.533 km,ST," Drayton, Nick",AUS,06.04.1957,M35,1,19.03.1996,"Nanango, QLD (AUS)"
464.698 km,682.075 km,ST," Kettle, Drew",AUS,10.03.1920,M75,1,19.03.1996,"Nanango, QLD (AUS)"
434.925 km,444.527 km,ST," Holleran, David",AUS,26.05.1956,M35,2,19.03.1996,"Nanango, QLD (AUS)"
302.400 km,302.400 km, T," Mercer, Neville",AUS, ,#NA, ,24.11.1996,"Colac, VIC (AUS)"
858.000 km,1028.900 km,ST," Glazkov, Vladimir (Глазков Владимир)",RUS,13.10.1938,M55,1,11.10.1997,Odessa (UKR)
846.800 km,996.822 km,ST," Silkinas, Petras (Piotr) (Силкин Петр)",LTU,06.08.1941,M55,2,11.10.1997,Odessa (UKR)
819.156 km,947.001 km,S," Jermolajevs, Georgis",LAT,17.11.1942,M50,1,16.09.1997,"New York, NY (USA)"
756.800 km,796.129 km, T," Dragojevic, Sladan",CRO,26.11.1953,M40,1,23.11.1997,"Colac, VIC (AUS)"
703.283 km,703.283 km,S," Reckziegel, Thomas",GER,04.06.1968,M23,1,16.09.1997,"New York, NY (USA)"
637.300 km,693.094 km,S," Sinisgalli, Nicola",ITA,10.10.1949,M45,1,19.09.1997,"New York, NY (USA)"
624.425 km,702.865 km,S," Howie, Alistair",GBR,16.09.1945,M50,2,19.09.1997,"New York, NY (USA)"
605.113 km,608.154 km,S," Horvath, Akos",HUN,1961,M35,1,19.09.1997,"New York, NY (USA)"
587.410 km,589.000 km,S," Rochotte, Christophe",FRA,19.05.1962,M23,2,30.04.1997,"New York, NY (USA)"
577.115 km,597.551 km,ST," Feijen, Martin",NED,1955,M40,2,08.03.1997,Monterrey (MEX)
574.535 km,575.168 km,S," Zavattini, Antonio",SUI,05.08.1964,M23,3,19.09.1997,"New York, NY (USA)"
555.223 km,579.323 km,S," Pavlovic, Nikhad (Misha)",SRB,1954,M40,3,19.09.1997,"New York, NY (USA)"
553.614 km,577.644 km,S," Pavlovic, Nikhad (Misha)",SRB,1954,M40,4,30.04.1997,"New York, NY (USA)"
550.395 km,550.395 km,S," Karolyi, Norbert",HUN,10.05.1975,MU23,1,30.04.1997,"New York, NY (USA)"
523.036 km,534.583 km,S," Purwins, Michael",GER,14.03.1958,M35,2,30.04.1997,"New York, NY (USA)"
512.400 km,571.811 km, T," Maranzina, Aldo",ITA,15.12.1946,M50,3,23.11.1997,"Colac, VIC (AUS)"
482.803 km,486.697 km,S," Sherrington, Kelvin (Abichal)",GBR,28.12.1960,M35,3,30.04.1997,"New York, NY (USA)"
804.000 km,838.898 km, ," Wright, Eric Frank",RSA,11.03.1955,M40,1,31.03.1997,Roodepoort (RSA)
730.000 km,735.887 km, ," Moodley, Kovalan (K.T.)",RSA,13.05.1960,M35,1,31.03.1997,Roodepoort (RSA)
656.000 km,656.131 km, ," Do Couto, Tony",RSA,12.07.1964,M23,1,31.03.1997,Roodepoort (RSA)
580.000 km,592.805 km, ," Archer, Maurice",RSA,26.08.1957,M35,2,31.03.1997,Roodepoort (RSA)
571.000 km,605.643 km, ," Watton, Herbert Godfrey",RSA,11.10.1952,M40,2,31.03.1997,Roodepoort (RSA)
565.000 km,653.179 km, ," Lampert, Peter",RSA,1942,M50,1,31.03.1997,Roodepoort (RSA)
526.000 km,586.988 km, ," Archer, George",RSA,25.01.1947,M50,2,31.03.1997,Roodepoort (RSA)
486.000 km,582.804 km, ," Hackett, Les",RSA,20.05.1938,M55,1,31.03.1997,Roodepoort (RSA)
479.000 km,480.297 km, ," Coetzee, Hennie",RSA,29.05.1962,M23,2,31.03.1997,Roodepoort (RSA)
479.000 km,481.407 km, ," Economon, Eric",RSA,06.10.1961,M35,3,31.03.1997,Roodepoort (RSA)
464.000 km,513.331 km, ," Lackay, Michael",RSA,03.10.1947,M45,1,31.03.1997,Roodepoort (RSA)
434.000 km,456.554 km, ," van der Merwe, Gerhard",RSA,12.06.1953,M40,3,31.03.1997,Roodepoort (RSA)
424.000 km,424.467 km, ," Fourie, Tom",RSA,13.05.1963,M23,3,31.03.1997,Roodepoort (RSA)
421.000 km,421.084 km, ," Laubscher, Harbus (Spike)",RSA,09.08.1964,M23,4,31.03.1997,Roodepoort (RSA)
421.000 km,469.814 km, ," Wood, Ashley",RSA,01.06.1946,M50,3,31.03.1997,Roodepoort (RSA)
408.000 km,410.050 km, ," O'Connor, Tom",RSA,02.12.1961,M35,4,31.03.1997,Roodepoort (RSA)
407.000 km,415.985 km, ," Strydom, Johan",RSA,16.02.1958,M35,5,31.03.1997,Roodepoort (RSA)
406.000 km,417.481 km, ," van Rensburg, Louis",RSA,1956,M40,4,31.03.1997,Roodepoort (RSA)
405.000 km,405.000 km, ," Strydom, Quintin",RSA,11.03.1967,M23,5,31.03.1997,Roodepoort (RSA)
403.000 km,407.812 km, ," Dean, Michael",RSA,25.11.1959,M35,6,31.03.1997,Roodepoort (RSA)
742.400 km,882.024 km, T," LaPierre, David",CAN,18.09.1940,M55,1,23.11.1997,"Colac, VIC (AUS)"
677.533 km,712.742 km,S," Knauer, Gregor",USA,24.03.1954,M40,1,16.09.1997,"New York, NY (USA)"
629.253 km,761.715 km,S," Winkley, Donald Charles",USA,09.04.1938,M55,2,16.09.1997,"New York, NY (USA)"
615.008 km,737.508 km,ST," Winkley, Donald Charles",USA,09.04.1938,M55,3,08.03.1997,Monterrey (MEX)
577.315 km,577.951 km,ST," Rodriguez, Mario",MEX,1963,M23,1,08.03.1997,Monterrey (MEX)
512.088 km,518.203 km,ST," Carrera, Jose Luis",MEX,1959,M35,1,08.03.1997,Monterrey (MEX)
511.771 km,619.502 km,S," Winkley, Donald Charles",USA,09.04.1938,M55,4,30.04.1997,"New York, NY (USA)"
482.803 km,538.783 km,S," Coffin, Peter",USA,1946,M50,1,30.04.1997,"New York, NY (USA)"
482.803 km,543.452 km,S," Moilanen, Michael",USA,1945,M50,2,30.04.1997,"New York, NY (USA)"
778.800 km,779.658 km, T," Gray, Peter",AUS,04.10.1964,M23,1,23.11.1997,"Colac, VIC (AUS)"
728.000 km,906.826 km, T," Audley, George",AUS,21.08.1935,M60,1,23.11.1997,"Colac, VIC (AUS)"
702.000 km,783.395 km, T," Collins, Tony",AUS,26.06.1947,M50,1,23.11.1997,"Colac, VIC (AUS)"
645.600 km,753.150 km, T," Timms, John",AUS,30.09.1942,M55,1,23.11.1997,"Colac, VIC (AUS)"
639.200 km,639.200 km, T," Lucas, Andrew",AUS,1965,M23,2,23.11.1997,"Colac, VIC (AUS)"
540.000 km,699.754 km, T," Waddell, Peter",AUS,25.01.1931,M65,1,23.11.1997,"Colac, VIC (AUS)"
536.000 km,630.959 km, T," Hill, Ron",AUS,1940,M55,2,23.11.1997,"Colac, VIC (AUS)"
518.400 km,593.951 km, T," Scanlon, Shaun",AUS,25.08.1944,M50,2,23.11.1997,"Colac, VIC (AUS)"
214.000 km,319.928 km, T," Kettle, Drew",AUS,10.03.1920,M75,1,23.11.1997,"Colac, VIC (AUS)"
901.200 km,997.013 km, T," Kocourek, Jaroslav",CZE,17.06.1949,M45,1,21.11.1998,"Colac, VIC (AUS)"
848.929 km,999.328 km,ST," Silkinas, Petras (Piotr) (Силкин Петр)",LTU,06.08.1941,M55,1,17.03.1998,"Nanango, QLD (AUS)"
817.200 km,874.011 km, T," Mravlje, Dusan",SLO,13.02.1953,M45,2,21.11.1998,"Colac, VIC (AUS)"
810.707 km,981.367 km,ST," Glazkov, Vladimir (Глазков Владимир)",RUS,13.10.1938,M55,2,17.03.1998,"Nanango, QLD (AUS)"
739.494 km,818.115 km,ST," Giniatullin, Rustem (Гинятуллин Рустем)",RUS,27.10.1948,M45,3,17.03.1998,"Nanango, QLD (AUS)"
713.744 km,832.646 km,ST," Jermolajevs, Georgis",LAT,17.11.1942,M55,3,17.03.1998,"Nanango, QLD (AUS)"
693.627 km,839.640 km,ST," Uria Rodriguez, Alfredo",ESP,16.02.1939,M55,4,17.03.1998,"Nanango, QLD (AUS)"
677.534 km,688.761 km,S," Sipos, Istvan",HUN,28.05.1959,M35,1,06.05.1998,"New York, NY (USA)"
656.612 km,765.996 km,S," Jermolajevs, Georgis",LAT,17.11.1942,M55,5,06.05.1998,"New York, NY (USA)"
605.516 km,658.527 km,ST," Vasiutin, Vladimir (Васютин Владимир)",UKR,22.11.1950,M45,4,17.03.1998,"Nanango, QLD (AUS)"
576.145 km,576.145 km,S," Karolyi, Norbert",HUN,10.05.1975,MU23,1,06.05.1998,"New York, NY (USA)"
557.638 km,627.688 km,ST," Maranzina, Aldo",ITA,15.12.1946,M50,1,17.03.1998,"Nanango, QLD (AUS)"
556.833 km,559.631 km,S," Rochotte, Christophe",FRA,19.05.1962,M35,2,06.05.1998,"New York, NY (USA)"
505.334 km,531.595 km,S," Pavlovic, Nikhad (Misha)",SRB,1954,M40,1,06.05.1998,"New York, NY (USA)"
505.334 km,505.334 km, ," Grasser, Elmar",AUT,1969,M23,1,10.05.1998,"New York, NY (USA)"
500.506 km,500.506 km, ," Maksimovic, Dejan (Vandaniya)",SRB,1966,M23,2,10.05.1998,"New York, NY (USA)"
484.413 km,484.413 km,S," Warum, Stefan",GER,24.06.1973,M23,3,06.05.1998,"New York, NY (USA)"
453.835 km,588.098 km, ," Buisson, Jean-Claude (Claude-Jean)",FRA,26.04.1932,M65,1,10.05.1998,"New York, NY (USA)"
450.616 km,455.997 km,S," Sherrington, Kelvin (Abichal)",GBR,28.12.1960,M35,3,06.05.1998,"New York, NY (USA)"
447.398 km,470.648 km,S," Hörnyeki, Jozsef",HUN,06.09.1954,M40,2,06.05.1998,"New York, NY (USA)"
424.867 km,424.867 km, ," Chekorov, Aleksandar (Tejal)",MKD,05.03.1972,M23,4,10.05.1998,"New York, NY (USA)"
416.820 km,417.279 km, ," Stobsky, Valeri",BUL,1964,M23,5,10.05.1998,"New York, NY (USA)"
407.164 km,407.164 km, ," Oswald, Harald",AUT,08.06.1968,M23,6,10.05.1998,"New York, NY (USA)"
712.000 km,712.784 km, ," Do Couto, Tony",RSA,12.07.1964,M23,1,12.04.1998,Roodepoort (RSA)
632.000 km,675.936 km, ," Watton, Herbert Godfrey",RSA,11.10.1952,M45,1,12.04.1998,Roodepoort (RSA)
618.000 km,621.106 km, ," Nel, Michael",RSA,21.02.1963,M35,1,12.04.1998,Roodepoort (RSA)
567.000 km,567.000 km, ," Maartens, Joseph",RSA,15.04.1973,M23,2,12.04.1998,Roodepoort (RSA)
542.000 km,561.193 km, ," Skinner, Michael John",RSA,10.04.1956,M40,1,12.04.1998,Roodepoort (RSA)
473.000 km,478.648 km, ," Moodley, Komalan",RSA,13.05.1960,M35,2,12.04.1998,Roodepoort (RSA)
452.000 km,464.781 km, ," Strydom, Johan",RSA,16.02.1958,M40,2,12.04.1998,Roodepoort (RSA)
451.000 km,526.132 km, ," Lampert, Peter",RSA,1942,M55,1,12.04.1998,Roodepoort (RSA)
432.000 km,469.821 km, ," Stumke, John",RSA,21.10.1950,M45,2,12.04.1998,Roodepoort (RSA)
422.000 km,475.011 km, ," Wood, Ashley",RSA,01.06.1946,M50,1,12.04.1998,Roodepoort (RSA)
420.000 km,423.387 km, ," O'Connor, Tom",RSA,02.12.1961,M35,3,12.04.1998,Roodepoort (RSA)
418.000 km,432.802 km, ," van Rensburg, Louis",RSA,1956,M40,3,12.04.1998,Roodepoort (RSA)
410.000 km,410.451 km, ," Laubscher, Harbus (Spike)",RSA,09.08.1964,M23,3,12.04.1998,Roodepoort (RSA)
406.000 km,423.623 km, ," Parker, Derek",RSA,30.11.1955,M40,4,12.04.1998,Roodepoort (RSA)
405.000 km,405.000 km, ," Cloete, Ian Stuart",RSA,07.06.1969,M23,4,12.04.1998,Roodepoort (RSA)
405.000 km,409.836 km, ," Duncan, Wally",RSA,24.04.1960,M35,4,12.04.1998,Roodepoort (RSA)
404.000 km,404.000 km, ," MacKintosh, Bradley",RSA,01.12.1972,M23,5,12.04.1998,Roodepoort (RSA)
403.000 km,411.897 km, ," Drew, Guy",RSA,13.12.1958,M35,5,12.04.1998,Roodepoort (RSA)
403.000 km,487.834 km, ," Hackett, Les",RSA,20.05.1938,M55,2,12.04.1998,Roodepoort (RSA)
870.655 km,908.446 km, ," Luljak, David",USA,14.11.1955,M40,1,10.05.1998,"New York, NY (USA)"
689.200 km,826.478 km, T," LaPierre, David",CAN,18.09.1940,M55,1,21.11.1998,"Colac, VIC (AUS)"
590.629 km,595.392 km, ," Merrow, Chip",USA,1961,M35,1,10.05.1998,"New York, NY (USA)"
535.912 km,603.233 km, ," Prawda, Alvin",USA,14.03.1947,M50,1,10.05.1998,"New York, NY (USA)"
526.255 km,582.205 km, ," Smith, Thomas",USA,1948,M45,1,10.05.1998,"New York, NY (USA)"
519.818 km,585.117 km, ," Craddock, Warren",CAN,1946,M50,2,10.05.1998,"New York, NY (USA)"
436.132 km,565.157 km, ," Stelman, Carl",USA,1931,M65,1,10.05.1998,"New York, NY (USA)"
426.476 km,484.302 km, ," Moilanen, Michael",USA,1945,M50,3,10.05.1998,"New York, NY (USA)"
362.102 km,407.589 km,S," Coffin, Peter",USA,1946,M50,4,06.05.1998,"New York, NY (USA)"
859.792 km,993.979 km,ST," Smith, Bryan",AUS,26.10.1943,M50,1,17.03.1998,"Nanango, QLD (AUS)"
807.200 km,908.600 km, T," Collins, Tony",AUS,26.06.1947,M50,2,21.11.1998,"Colac, VIC (AUS)"
775.704 km,809.374 km,ST," Gibson, Peter",AUS,19.03.1955,M40,1,17.03.1998,"Nanango, QLD (AUS)"
742.400 km,933.836 km, T," Audley, George",AUS,21.08.1935,M60,1,21.11.1998,"Colac, VIC (AUS)"
707.709 km,708.488 km,ST," Gray, Peter",AUS,04.10.1964,M23,1,17.03.1998,"Nanango, QLD (AUS)"
705.295 km,787.072 km,ST," Collins, Tony",AUS,26.06.1947,M50,3,17.03.1998,"Nanango, QLD (AUS)"
645.600 km,759.976 km, T," Timms, John",AUS,30.09.1942,M55,1,21.11.1998,"Colac, VIC (AUS)"
624.000 km,727.951 km, T," Burns, Bob",AUS,12.06.1943,M55,2,21.11.1998,"Colac, VIC (AUS)"
623.218 km,661.029 km,ST," Watts, Graham",AUS,28.08.1953,M40,2,17.03.1998,"Nanango, QLD (AUS)"
601.600 km,601.720 km, T," Lucas, Andrew",AUS,1965,M23,2,21.11.1998,"Colac, VIC (AUS)"
558.442 km,558.442 km, ," Ward, Dion",NZL,1974,M23,3,10.05.1998,"New York, NY (USA)"
550.800 km,636.763 km, T," Scanlon, Shaun",AUS,25.08.1944,M50,4,21.11.1998,"Colac, VIC (AUS)"
542.000 km,543.467 km, T," Gray, Peter",AUS,04.10.1964,M23,4,21.11.1998,"Colac, VIC (AUS)"
514.990 km,755.893 km,ST," Young, Cliff",AUS,08.02.1922,M75,1,17.03.1998,"Nanango, QLD (AUS)"
468.800 km,468.800 km, T," Ketsakidis, Isak",AUS, ,#NA, ,21.11.1998,"Colac, VIC (AUS)"
925.600 km,1032.920 km, T," Kocourek, Jaroslav",CZE,17.06.1949,M50,1,20.11.1999,"Colac, VIC (AUS)"
832.030 km,882.510 km, ," Jakelaitis, Rimantas (Якелайтес Римантас)",LTU,14.04.1955,M40,1,09.05.1999,"New York, NY (USA)"
819.156 km,914.135 km, ," Rusek, Tomas",CZE,27.08.1948,M50,2,09.05.1999,"New York, NY (USA)"
803.062 km,981.378 km,S," Glazkov, Vladimir (Глазков Владимир)",RUS,13.10.1938,M60,1,11.09.1999,"New York, NY (USA)"
759.600 km,855.020 km, T," Rusek, Tomas",CZE,27.08.1948,M50,3,20.11.1999,"Colac, VIC (AUS)"
751.563 km,760.537 km,S," Schlett, Stefan",GER,31.01.1962,M35,1,14.09.1999,"New York, NY (USA)"
741.347 km,872.686 km,ST," Jermolajevs, Georgis",LAT,17.11.1942,M55,1,26.09.1999,Riga (LAT)
724.204 km,768.142 km,S," Jakelaitis, Rimantas (Якелайтес Римантас)",LTU,14.04.1955,M40,2,11.09.1999,"New York, NY (USA)"
651.784 km,697.095 km,S," Zimmermann, Walter",GER,05.01.1954,M45,1,05.05.1999,"New York, NY (USA)"
648.565 km,650.321 km, ," Arsic, Aleksandar (Namitabha)",SRB,02.12.1964,M23,1,09.05.1999,"New York, NY (USA)"
614.769 km,636.539 km, ," Purwins, Michael",GER,14.03.1958,M40,3,09.05.1999,"New York, NY (USA)"
603.504 km,667.667 km,S," Sinisgalli, Nicola",ITA,10.10.1949,M45,2,05.05.1999,"New York, NY (USA)"
601.894 km,609.081 km,S," Horvath, Akos",HUN,1961,M35,2,05.05.1999,"New York, NY (USA)"
569.707 km,569.707 km,S," Karolyi, Norbert",HUN,10.05.1975,M23,2,14.09.1999,"New York, NY (USA)"
484.412 km,492.439 km,S," Sherrington, Kelvin (Abichal)",GBR,28.12.1960,M35,3,05.05.1999,"New York, NY (USA)"
482.803 km,486.697 km, ," Rochotte, Christophe",FRA,19.05.1962,M35,4,09.05.1999,"New York, NY (USA)"
455.444 km,455.444 km, ," Tchalakov, Daniel",BUL,1972,M23,3,09.05.1999,"New York, NY (USA)"
426.476 km,427.631 km, ," Stobsky, Valeri",BUL,1964,M23,4,09.05.1999,"New York, NY (USA)"
368.000 km,381.031 km,ST," Senfelds, Raimonds",LAT,03.06.1958,M40,4,26.09.1999,Riga (LAT)
352.644 km,435.041 km,ST," Burovs, Genadijs",LAT,1937,M60,2,26.09.1999,Riga (LAT)
301.658 km,372.142 km,ST," Kamisans, Viktors",LAT,1937,M60,3,26.09.1999,Riga (LAT)
274.400 km,308.870 km,ST," Akerbergs, Gunars (Акерберг Г.)",LAT,1947,M50,4,26.09.1999,Riga (LAT)
231.900 km,278.091 km,ST," Skuja, Inants (Скуя Иманстс)",LAT,1940,M55,2,26.09.1999,Riga (LAT)
229.600 km,270.277 km,ST," Enins, Gunars",LAT,1942,M55,3,26.09.1999,Riga (LAT)
201.600 km,215.615 km,ST," Klints, Raimonds (Клинтс Раймондс)",LAT,10.12.1953,M45,3,26.09.1999,Riga (LAT)
748.344 km,787.233 km, ," Luljak, David",USA,14.11.1955,M40,1,09.05.1999,"New York, NY (USA)"
690.000 km,835.250 km, T," LaPierre, David",CAN,18.09.1940,M55,1,20.11.1999,"Colac, VIC (AUS)"
636.800 km,723.143 km, T," Bell, Raymond",USA,12.06.1947,M50,1,20.11.1999,"Colac, VIC (AUS)"
609.941 km,686.561 km,S," Gehl, Ronald",CAN,30.06.1947,M50,2,05.05.1999,"New York, NY (USA)"
571.317 km,591.548 km,S," Kelley, Edward",USA,1957,M40,2,11.09.1999,"New York, NY (USA)"
534.302 km,659.144 km, ," Winkley, Donald Charles",USA,09.04.1938,M60,1,09.05.1999,"New York, NY (USA)"
378.195 km,429.474 km, ," Coffin, Peter",USA,1946,M50,3,09.05.1999,"New York, NY (USA)"
628.800 km,661.477 km, T," Grayling, Michael",AUS,11.07.1956,M40,1,20.11.1999,"Colac, VIC (AUS)"
622.400 km,732.666 km, T," Manderson, Gerald",NZL,11.11.1943,M55,1,20.11.1999,"Colac, VIC (AUS)"
570.400 km,724.593 km, T," Audley, George",AUS,21.08.1935,M60,1,20.11.1999,"Colac, VIC (AUS)"
565.200 km,568.040 km, T," Gray, Peter",AUS,04.10.1964,M35,1,20.11.1999,"Colac, VIC (AUS)"
557.200 km,650.023 km, T," Scanlon, Shaun",AUS,25.08.1944,M55,2,20.11.1999,"Colac, VIC (AUS)"
544.400 km,544.400 km, T," Ketsakidis, Isak",AUS, ,#NA, ,20.11.1999,"Colac, VIC (AUS)"
506.400 km,590.761 km, T," Neville, Howard",AUS,12.10.1944,M55,3,20.11.1999,"Colac, VIC (AUS)"
492.400 km,736.134 km, T," Young, Cliff",AUS,08.02.1922,M75,1,20.11.1999,"Colac, VIC (AUS)"
344.000 km,535.659 km, T," Kettle, Drew",AUS,10.03.1920,M75,2,20.11.1999,"Colac, VIC (AUS)"
807.890 km,864.053 km,S," Jakelaitis, Rimantas (Якелайтес Римантас)",LTU,14.04.1955,M45,1,10.09.2000,"New York, NY (USA)"
804.672 km,860.612 km,S," Jakelaitis, Rimantas (Якелайтес Римантас)",LTU,14.04.1955,M45,2,02.05.2000,"New York, NY (USA)"
774.899 km,929.247 km,ST," Silkinas, Petras (Piotr) (Силкин Петр)",LTU,06.08.1941,M55,1,29.03.2000,"Nanango, QLD (AUS)"
745.126 km,745.126 km,S," Aalto, Pekka (Asprihanal)",FIN,27.08.1970,M23,1,16.09.2000,"New York, NY (USA)"
712.939 km,712.939 km,S," Puntigam, Andreas (Smarana)",AUT,04.05.1971,M23,2,10.09.2000,"New York, NY (USA)"
683.971 km,683.971 km,S," Aalto, Pekka (Asprihanal)",FIN,27.08.1970,M23,3,02.05.2000,"New York, NY (USA)"
675.924 km,677.754 km,S," Kobus, Karlheinz",GER,25.07.1966,M23,4,13.09.2000,"New York, NY (USA)"
664.256 km,761.063 km,ST," Maranzina, Aldo",ITA,15.12.1946,M50,1,29.03.2000,"Nanango, QLD (AUS)"
643.738 km,644.447 km, ," Maksimovic, Dejan (Vandaniya)",SRB,1966,M23,5,02.05.2000,"New York, NY (USA)"
632.472 km,633.168 km,S," Muckenhumer, Hubert (Ushika)",AUT,07.09.1967,M23,6,13.09.2000,"New York, NY (USA)"
630.800 km,653.137 km, T," Dvoracek, Vlastimil",CZE,23.03.1959,M40,1,25.11.2000,"Colac, VIC (AUS)"
